time,temperature,current,status,formatted
21:49:18,38.47,0.7,NORMAL,21:49:18 | Temp: 38.47 | Current: 0.70 | Status: NORMAL
22:32:24,35.78,0.22,NORMAL,22:32:24 | Temp: 35.78 | Current: 0.22 | Status: NORMAL
22:32:26,38.48,0.34,NORMAL,22:32:26 | Temp: 38.48 | Current: 0.34 | Status: NORMAL
22:32:28,25.49,0.11,NORMAL,22:32:28 | Temp: 25.49 | Current: 0.11 | Status: NORMAL
22:32:30,35.21,1.66,LOW,22:32:30 | Temp: 35.21 | Current: 1.66 | Status: LOW
22:32:32,29.63,2.5,HIGH,22:32:32 | Temp: 29.63 | Current: 2.50 | Status: HIGH
22:32:34,29.27,0.49,NORMAL,22:32:34 | Temp: 29.27 | Current: 0.49 | Status: NORMAL
22:32:36,31.02,0.28,NORMAL,22:32:36 | Temp: 31.02 | Current: 0.28 | Status: NORMAL
22:32:38,32.78,0.73,NORMAL,22:32:38 | Temp: 32.78 | Current: 0.73 | Status: NORMAL
22:32:40,24.75,0.26,NORMAL,22:32:40 | Temp: 24.75 | Current: 0.26 | Status: NORMAL
22:32:42,35.57,0.86,NORMAL,22:32:42 | Temp: 35.57 | Current: 0.86 | Status: NORMAL
22:32:44,35.09,2.5,HIGH,22:32:44 | Temp: 35.09 | Current: 2.50 | Status: HIGH
22:32:46,33.16,0.61,NORMAL,22:32:46 | Temp: 33.16 | Current: 0.61 | Status: NORMAL
22:32:48,32.71,0.29,NORMAL,22:32:48 | Temp: 32.71 | Current: 0.29 | Status: NORMAL
22:32:50,29.53,0.6,NORMAL,22:32:50 | Temp: 29.53 | Current: 0.60 | Status: NORMAL
22:32:52,38.28,0.23,NORMAL,22:32:52 | Temp: 38.28 | Current: 0.23 | Status: NORMAL
22:32:54,30.18,0.45,NORMAL,22:32:54 | Temp: 30.18 | Current: 0.45 | Status: NORMAL
22:32:56,28.73,0.12,NORMAL,22:32:56 | Temp: 28.73 | Current: 0.12 | Status: NORMAL
22:32:58,32.95,0.04,NORMAL,22:32:58 | Temp: 32.95 | Current: 0.04 | Status: NORMAL
22:33:00,37.63,1.19,LOW,22:33:00 | Temp: 37.63 | Current: 1.19 | Status: LOW
22:33:02,33.89,0.06,NORMAL,22:33:02 | Temp: 33.89 | Current: 0.06 | Status: NORMAL
22:33:04,37.41,1.0,LOW,22:33:04 | Temp: 37.41 | Current: 1.00 | Status: LOW
22:33:06,25.88,0.61,NORMAL,22:33:06 | Temp: 25.88 | Current: 0.61 | Status: NORMAL
22:33:08,33.78,0.25,NORMAL,22:33:08 | Temp: 33.78 | Current: 0.25 | Status: NORMAL
22:33:10,27.75,2.78,HIGH,22:33:10 | Temp: 27.75 | Current: 2.78 | Status: HIGH
22:33:12,37.31,2.84,HIGH,22:33:12 | Temp: 37.31 | Current: 2.84 | Status: HIGH
22:33:14,26.93,2.79,HIGH,22:33:14 | Temp: 26.93 | Current: 2.79 | Status: HIGH
22:33:16,29.92,0.76,NORMAL,22:33:16 | Temp: 29.92 | Current: 0.76 | Status: NORMAL
22:33:18,29.22,1.01,LOW,22:33:18 | Temp: 29.22 | Current: 1.01 | Status: LOW
22:33:20,32.47,0.71,NORMAL,22:33:20 | Temp: 32.47 | Current: 0.71 | Status: NORMAL
22:33:22,26.39,1.27,LOW,22:33:22 | Temp: 26.39 | Current: 1.27 | Status: LOW
22:33:24,25.28,1.59,LOW,22:33:24 | Temp: 25.28 | Current: 1.59 | Status: LOW
22:33:26,29.61,1.35,LOW,22:33:26 | Temp: 29.61 | Current: 1.35 | Status: LOW
22:33:28,36.72,0.87,NORMAL,22:33:28 | Temp: 36.72 | Current: 0.87 | Status: NORMAL
22:33:30,26.25,0.34,NORMAL,22:33:30 | Temp: 26.25 | Current: 0.34 | Status: NORMAL
22:33:32,24.6,0.77,NORMAL,22:33:32 | Temp: 24.60 | Current: 0.77 | Status: NORMAL
22:33:34,32.38,0.45,NORMAL,22:33:34 | Temp: 32.38 | Current: 0.45 | Status: NORMAL
22:33:36,33.0,0.2,NORMAL,22:33:36 | Temp: 33.00 | Current: 0.20 | Status: NORMAL
22:33:38,38.35,0.52,NORMAL,22:33:38 | Temp: 38.35 | Current: 0.52 | Status: NORMAL
22:33:40,32.52,1.21,LOW,22:33:40 | Temp: 32.52 | Current: 1.21 | Status: LOW
22:33:42,37.27,1.27,LOW,22:33:42 | Temp: 37.27 | Current: 1.27 | Status: LOW
22:33:44,26.58,0.58,NORMAL,22:33:44 | Temp: 26.58 | Current: 0.58 | Status: NORMAL
22:33:46,34.26,1.81,LOW,22:33:46 | Temp: 34.26 | Current: 1.81 | Status: LOW
22:33:48,34.68,0.45,NORMAL,22:33:48 | Temp: 34.68 | Current: 0.45 | Status: NORMAL
22:33:50,30.45,2.67,HIGH,22:33:50 | Temp: 30.45 | Current: 2.67 | Status: HIGH
22:33:52,36.9,3.17,HIGH,22:33:52 | Temp: 36.90 | Current: 3.17 | Status: HIGH
22:33:54,38.42,1.22,LOW,22:33:54 | Temp: 38.42 | Current: 1.22 | Status: LOW
22:33:56,29.25,1.47,LOW,22:33:56 | Temp: 29.25 | Current: 1.47 | Status: LOW
22:33:58,26.93,3.07,HIGH,22:33:58 | Temp: 26.93 | Current: 3.07 | Status: HIGH
22:34:00,27.5,2.95,HIGH,22:34:00 | Temp: 27.50 | Current: 2.95 | Status: HIGH
22:34:02,33.83,1.59,LOW,22:34:02 | Temp: 33.83 | Current: 1.59 | Status: LOW
22:34:04,27.01,0.31,NORMAL,22:34:04 | Temp: 27.01 | Current: 0.31 | Status: NORMAL
22:34:06,34.72,1.38,LOW,22:34:06 | Temp: 34.72 | Current: 1.38 | Status: LOW
22:34:08,28.11,0.63,NORMAL,22:34:08 | Temp: 28.11 | Current: 0.63 | Status: NORMAL
22:34:10,30.35,1.66,LOW,22:34:10 | Temp: 30.35 | Current: 1.66 | Status: LOW
22:34:12,35.83,0.04,NORMAL,22:34:12 | Temp: 35.83 | Current: 0.04 | Status: NORMAL
22:34:14,28.58,0.07,NORMAL,22:34:14 | Temp: 28.58 | Current: 0.07 | Status: NORMAL
22:34:16,33.93,2.47,HIGH,22:34:16 | Temp: 33.93 | Current: 2.47 | Status: HIGH
22:34:18,30.64,0.63,NORMAL,22:34:18 | Temp: 30.64 | Current: 0.63 | Status: NORMAL
22:34:20,27.68,2.46,HIGH,22:34:20 | Temp: 27.68 | Current: 2.46 | Status: HIGH
22:34:22,33.32,0.46,NORMAL,22:34:22 | Temp: 33.32 | Current: 0.46 | Status: NORMAL
22:34:24,30.16,1.25,LOW,22:34:24 | Temp: 30.16 | Current: 1.25 | Status: LOW
22:34:26,28.77,0.09,NORMAL,22:34:26 | Temp: 28.77 | Current: 0.09 | Status: NORMAL
22:34:28,31.78,0.49,NORMAL,22:34:28 | Temp: 31.78 | Current: 0.49 | Status: NORMAL
22:34:30,33.23,3.14,HIGH,22:34:30 | Temp: 33.23 | Current: 3.14 | Status: HIGH
22:34:32,33.84,0.7,NORMAL,22:34:32 | Temp: 33.84 | Current: 0.70 | Status: NORMAL
22:34:34,29.74,0.16,NORMAL,22:34:34 | Temp: 29.74 | Current: 0.16 | Status: NORMAL
22:34:36,34.33,0.5,NORMAL,22:34:36 | Temp: 34.33 | Current: 0.50 | Status: NORMAL
22:34:38,28.24,2.13,HIGH,22:34:38 | Temp: 28.24 | Current: 2.13 | Status: HIGH
22:34:40,35.64,0.12,NORMAL,22:34:40 | Temp: 35.64 | Current: 0.12 | Status: NORMAL
22:34:42,34.67,2.39,HIGH,22:34:42 | Temp: 34.67 | Current: 2.39 | Status: HIGH
22:34:44,27.04,1.16,LOW,22:34:44 | Temp: 27.04 | Current: 1.16 | Status: LOW
22:34:46,26.98,0.47,NORMAL,22:34:46 | Temp: 26.98 | Current: 0.47 | Status: NORMAL
22:34:48,26.9,0.68,NORMAL,22:34:48 | Temp: 26.90 | Current: 0.68 | Status: NORMAL
22:34:50,36.29,0.62,NORMAL,22:34:50 | Temp: 36.29 | Current: 0.62 | Status: NORMAL
22:34:52,31.61,0.03,NORMAL,22:34:52 | Temp: 31.61 | Current: 0.03 | Status: NORMAL
22:34:54,35.91,3.42,HIGH,22:34:54 | Temp: 35.91 | Current: 3.42 | Status: HIGH
22:34:56,35.13,0.05,NORMAL,22:34:56 | Temp: 35.13 | Current: 0.05 | Status: NORMAL
22:34:58,25.33,1.2,LOW,22:34:58 | Temp: 25.33 | Current: 1.20 | Status: LOW
22:35:00,29.27,0.2,NORMAL,22:35:00 | Temp: 29.27 | Current: 0.20 | Status: NORMAL
22:35:02,37.08,0.79,NORMAL,22:35:02 | Temp: 37.08 | Current: 0.79 | Status: NORMAL
22:35:04,29.93,2.76,HIGH,22:35:04 | Temp: 29.93 | Current: 2.76 | Status: HIGH
22:35:06,35.15,1.44,LOW,22:35:06 | Temp: 35.15 | Current: 1.44 | Status: LOW
22:35:08,35.35,0.31,NORMAL,22:35:08 | Temp: 35.35 | Current: 0.31 | Status: NORMAL
22:35:10,33.67,1.79,LOW,22:35:10 | Temp: 33.67 | Current: 1.79 | Status: LOW
22:35:12,28.84,0.02,NORMAL,22:35:12 | Temp: 28.84 | Current: 0.02 | Status: NORMAL
22:35:14,37.92,1.5,LOW,22:35:14 | Temp: 37.92 | Current: 1.50 | Status: LOW
22:35:16,37.67,2.64,HIGH,22:35:16 | Temp: 37.67 | Current: 2.64 | Status: HIGH
22:35:18,26.56,0.45,NORMAL,22:35:18 | Temp: 26.56 | Current: 0.45 | Status: NORMAL
22:35:20,27.67,1.83,LOW,22:35:20 | Temp: 27.67 | Current: 1.83 | Status: LOW
22:35:22,37.88,0.77,NORMAL,22:35:22 | Temp: 37.88 | Current: 0.77 | Status: NORMAL
22:35:24,25.8,1.45,LOW,22:35:24 | Temp: 25.80 | Current: 1.45 | Status: LOW
22:35:26,24.72,0.06,NORMAL,22:35:26 | Temp: 24.72 | Current: 0.06 | Status: NORMAL
22:35:28,33.64,1.86,LOW,22:35:28 | Temp: 33.64 | Current: 1.86 | Status: LOW
22:35:30,29.44,0.86,NORMAL,22:35:30 | Temp: 29.44 | Current: 0.86 | Status: NORMAL
22:35:32,26.61,1.74,LOW,22:35:32 | Temp: 26.61 | Current: 1.74 | Status: LOW
22:35:34,32.9,0.87,NORMAL,22:35:34 | Temp: 32.90 | Current: 0.87 | Status: NORMAL
22:35:36,25.25,0.03,NORMAL,22:35:36 | Temp: 25.25 | Current: 0.03 | Status: NORMAL
22:35:38,34.58,0.63,NORMAL,22:35:38 | Temp: 34.58 | Current: 0.63 | Status: NORMAL
22:35:40,29.45,0.79,NORMAL,22:35:40 | Temp: 29.45 | Current: 0.79 | Status: NORMAL
22:35:42,36.51,0.03,NORMAL,22:35:42 | Temp: 36.51 | Current: 0.03 | Status: NORMAL
22:35:44,28.79,0.27,NORMAL,22:35:44 | Temp: 28.79 | Current: 0.27 | Status: NORMAL
22:35:46,26.98,0.25,NORMAL,22:35:46 | Temp: 26.98 | Current: 0.25 | Status: NORMAL
22:35:48,35.64,2.56,HIGH,22:35:48 | Temp: 35.64 | Current: 2.56 | Status: HIGH
22:35:50,31.59,0.88,NORMAL,22:35:50 | Temp: 31.59 | Current: 0.88 | Status: NORMAL
22:35:52,25.74,1.61,LOW,22:35:52 | Temp: 25.74 | Current: 1.61 | Status: LOW
22:35:54,28.52,0.6,NORMAL,22:35:54 | Temp: 28.52 | Current: 0.60 | Status: NORMAL
22:35:56,26.12,1.11,LOW,22:35:56 | Temp: 26.12 | Current: 1.11 | Status: LOW
22:35:58,26.1,1.42,LOW,22:35:58 | Temp: 26.10 | Current: 1.42 | Status: LOW
22:36:00,26.67,0.8,NORMAL,22:36:00 | Temp: 26.67 | Current: 0.80 | Status: NORMAL
22:36:02,30.7,0.07,NORMAL,22:36:02 | Temp: 30.70 | Current: 0.07 | Status: NORMAL
22:36:04,26.89,0.72,NORMAL,22:36:04 | Temp: 26.89 | Current: 0.72 | Status: NORMAL
22:36:06,30.13,1.49,LOW,22:36:06 | Temp: 30.13 | Current: 1.49 | Status: LOW
22:36:08,31.07,2.27,HIGH,22:36:08 | Temp: 31.07 | Current: 2.27 | Status: HIGH
22:36:10,36.55,0.04,NORMAL,22:36:10 | Temp: 36.55 | Current: 0.04 | Status: NORMAL
22:36:12,35.77,1.08,LOW,22:36:12 | Temp: 35.77 | Current: 1.08 | Status: LOW
22:36:14,26.34,0.82,NORMAL,22:36:14 | Temp: 26.34 | Current: 0.82 | Status: NORMAL
22:36:16,32.77,0.33,NORMAL,22:36:16 | Temp: 32.77 | Current: 0.33 | Status: NORMAL
22:36:18,27.58,0.63,NORMAL,22:36:18 | Temp: 27.58 | Current: 0.63 | Status: NORMAL
22:36:20,32.65,0.03,NORMAL,22:36:20 | Temp: 32.65 | Current: 0.03 | Status: NORMAL
22:36:22,34.53,1.24,LOW,22:36:22 | Temp: 34.53 | Current: 1.24 | Status: LOW
22:36:24,33.08,0.3,NORMAL,22:36:24 | Temp: 33.08 | Current: 0.30 | Status: NORMAL
22:36:26,30.16,1.24,LOW,22:36:26 | Temp: 30.16 | Current: 1.24 | Status: LOW
22:36:28,35.36,0.59,NORMAL,22:36:28 | Temp: 35.36 | Current: 0.59 | Status: NORMAL
22:36:30,30.82,1.37,LOW,22:36:30 | Temp: 30.82 | Current: 1.37 | Status: LOW
22:36:32,36.06,0.54,NORMAL,22:36:32 | Temp: 36.06 | Current: 0.54 | Status: NORMAL
22:36:34,35.24,0.22,NORMAL,22:36:34 | Temp: 35.24 | Current: 0.22 | Status: NORMAL
22:36:36,37.2,0.64,NORMAL,22:36:36 | Temp: 37.20 | Current: 0.64 | Status: NORMAL
22:36:38,38.03,0.2,NORMAL,22:36:38 | Temp: 38.03 | Current: 0.20 | Status: NORMAL
22:36:40,28.55,0.25,NORMAL,22:36:40 | Temp: 28.55 | Current: 0.25 | Status: NORMAL
22:36:42,30.83,0.07,NORMAL,22:36:42 | Temp: 30.83 | Current: 0.07 | Status: NORMAL
22:36:44,27.98,0.75,NORMAL,22:36:44 | Temp: 27.98 | Current: 0.75 | Status: NORMAL
22:36:46,32.37,0.7,NORMAL,22:36:46 | Temp: 32.37 | Current: 0.70 | Status: NORMAL
22:36:48,37.85,1.2,LOW,22:36:48 | Temp: 37.85 | Current: 1.20 | Status: LOW
22:36:50,25.55,0.75,NORMAL,22:36:50 | Temp: 25.55 | Current: 0.75 | Status: NORMAL
22:36:52,33.06,0.1,NORMAL,22:36:52 | Temp: 33.06 | Current: 0.10 | Status: NORMAL
22:36:54,27.27,0.63,NORMAL,22:36:54 | Temp: 27.27 | Current: 0.63 | Status: NORMAL
22:36:56,26.74,1.12,LOW,22:36:56 | Temp: 26.74 | Current: 1.12 | Status: LOW
22:36:58,26.41,0.89,NORMAL,22:36:58 | Temp: 26.41 | Current: 0.89 | Status: NORMAL
22:37:00,29.46,3.21,HIGH,22:37:00 | Temp: 29.46 | Current: 3.21 | Status: HIGH
22:37:02,31.82,0.18,NORMAL,22:37:02 | Temp: 31.82 | Current: 0.18 | Status: NORMAL
22:37:04,25.2,1.21,LOW,22:37:04 | Temp: 25.20 | Current: 1.21 | Status: LOW
22:37:06,34.66,0.24,NORMAL,22:37:06 | Temp: 34.66 | Current: 0.24 | Status: NORMAL
22:37:08,37.22,2.07,HIGH,22:37:08 | Temp: 37.22 | Current: 2.07 | Status: HIGH
22:37:10,36.86,0.45,NORMAL,22:37:10 | Temp: 36.86 | Current: 0.45 | Status: NORMAL
22:37:12,34.39,1.08,LOW,22:37:12 | Temp: 34.39 | Current: 1.08 | Status: LOW
22:37:14,33.2,0.62,NORMAL,22:37:14 | Temp: 33.20 | Current: 0.62 | Status: NORMAL
22:37:16,32.62,0.86,NORMAL,22:37:16 | Temp: 32.62 | Current: 0.86 | Status: NORMAL
22:37:18,24.77,3.15,HIGH,22:37:18 | Temp: 24.77 | Current: 3.15 | Status: HIGH
22:37:20,34.0,1.73,LOW,22:37:20 | Temp: 34.00 | Current: 1.73 | Status: LOW
22:37:22,26.32,0.08,NORMAL,22:37:22 | Temp: 26.32 | Current: 0.08 | Status: NORMAL
22:37:24,36.37,1.49,LOW,22:37:24 | Temp: 36.37 | Current: 1.49 | Status: LOW
22:37:26,26.89,0.13,NORMAL,22:37:26 | Temp: 26.89 | Current: 0.13 | Status: NORMAL
22:37:28,31.81,1.53,LOW,22:37:28 | Temp: 31.81 | Current: 1.53 | Status: LOW
22:37:30,34.44,1.64,LOW,22:37:30 | Temp: 34.44 | Current: 1.64 | Status: LOW
22:37:32,31.43,3.44,HIGH,22:37:32 | Temp: 31.43 | Current: 3.44 | Status: HIGH
22:37:34,33.15,1.66,LOW,22:37:34 | Temp: 33.15 | Current: 1.66 | Status: LOW
22:37:36,35.62,1.48,LOW,22:37:36 | Temp: 35.62 | Current: 1.48 | Status: LOW
22:37:38,36.93,0.7,NORMAL,22:37:38 | Temp: 36.93 | Current: 0.70 | Status: NORMAL
22:37:40,30.46,0.02,NORMAL,22:37:40 | Temp: 30.46 | Current: 0.02 | Status: NORMAL
22:37:42,28.11,0.17,NORMAL,22:37:42 | Temp: 28.11 | Current: 0.17 | Status: NORMAL
22:37:44,24.92,1.1,LOW,22:37:44 | Temp: 24.92 | Current: 1.10 | Status: LOW
22:37:46,31.72,0.39,NORMAL,22:37:46 | Temp: 31.72 | Current: 0.39 | Status: NORMAL
22:37:48,24.81,2.01,HIGH,22:37:48 | Temp: 24.81 | Current: 2.01 | Status: HIGH
22:37:50,35.39,0.64,NORMAL,22:37:50 | Temp: 35.39 | Current: 0.64 | Status: NORMAL
22:37:52,31.17,0.24,NORMAL,22:37:52 | Temp: 31.17 | Current: 0.24 | Status: NORMAL
22:37:54,34.33,0.03,NORMAL,22:37:54 | Temp: 34.33 | Current: 0.03 | Status: NORMAL
22:37:56,32.18,1.45,LOW,22:37:56 | Temp: 32.18 | Current: 1.45 | Status: LOW
22:37:58,35.61,0.48,NORMAL,22:37:58 | Temp: 35.61 | Current: 0.48 | Status: NORMAL
22:38:00,37.13,0.64,NORMAL,22:38:00 | Temp: 37.13 | Current: 0.64 | Status: NORMAL
22:38:02,30.23,0.72,NORMAL,22:38:02 | Temp: 30.23 | Current: 0.72 | Status: NORMAL
22:38:04,29.63,0.26,NORMAL,22:38:04 | Temp: 29.63 | Current: 0.26 | Status: NORMAL
22:38:06,30.86,0.38,NORMAL,22:38:06 | Temp: 30.86 | Current: 0.38 | Status: NORMAL
22:38:08,37.77,0.4,NORMAL,22:38:08 | Temp: 37.77 | Current: 0.40 | Status: NORMAL
22:38:10,31.04,0.1,NORMAL,22:38:10 | Temp: 31.04 | Current: 0.10 | Status: NORMAL
22:38:12,32.12,0.37,NORMAL,22:38:12 | Temp: 32.12 | Current: 0.37 | Status: NORMAL
22:38:14,24.79,2.97,HIGH,22:38:14 | Temp: 24.79 | Current: 2.97 | Status: HIGH
22:38:16,36.73,0.33,NORMAL,22:38:16 | Temp: 36.73 | Current: 0.33 | Status: NORMAL
22:38:18,32.46,1.29,LOW,22:38:18 | Temp: 32.46 | Current: 1.29 | Status: LOW
22:38:20,33.96,0.03,NORMAL,22:38:20 | Temp: 33.96 | Current: 0.03 | Status: NORMAL
22:38:22,29.87,0.49,NORMAL,22:38:22 | Temp: 29.87 | Current: 0.49 | Status: NORMAL
22:38:24,32.81,0.41,NORMAL,22:38:24 | Temp: 32.81 | Current: 0.41 | Status: NORMAL
22:38:26,35.0,0.41,NORMAL,22:38:26 | Temp: 35.00 | Current: 0.41 | Status: NORMAL
22:38:28,36.72,0.61,NORMAL,22:38:28 | Temp: 36.72 | Current: 0.61 | Status: NORMAL
22:38:30,31.98,0.41,NORMAL,22:38:30 | Temp: 31.98 | Current: 0.41 | Status: NORMAL
22:38:32,34.53,0.64,NORMAL,22:38:32 | Temp: 34.53 | Current: 0.64 | Status: NORMAL
22:38:34,37.0,1.17,LOW,22:38:34 | Temp: 37.00 | Current: 1.17 | Status: LOW
22:38:36,27.09,0.64,NORMAL,22:38:36 | Temp: 27.09 | Current: 0.64 | Status: NORMAL
22:38:38,32.24,0.81,NORMAL,22:38:38 | Temp: 32.24 | Current: 0.81 | Status: NORMAL
22:38:40,32.94,1.16,LOW,22:38:40 | Temp: 32.94 | Current: 1.16 | Status: LOW
22:38:42,35.81,2.47,HIGH,22:38:42 | Temp: 35.81 | Current: 2.47 | Status: HIGH
22:38:44,26.9,0.36,NORMAL,22:38:44 | Temp: 26.90 | Current: 0.36 | Status: NORMAL
22:38:46,36.78,2.27,HIGH,22:38:46 | Temp: 36.78 | Current: 2.27 | Status: HIGH
22:38:48,37.14,3.44,HIGH,22:38:48 | Temp: 37.14 | Current: 3.44 | Status: HIGH
22:38:50,36.1,1.63,LOW,22:38:50 | Temp: 36.10 | Current: 1.63 | Status: LOW
22:38:52,32.56,1.82,LOW,22:38:52 | Temp: 32.56 | Current: 1.82 | Status: LOW
22:38:54,33.98,0.38,NORMAL,22:38:54 | Temp: 33.98 | Current: 0.38 | Status: NORMAL
22:38:56,24.8,0.77,NORMAL,22:38:56 | Temp: 24.80 | Current: 0.77 | Status: NORMAL
22:38:58,25.84,0.18,NORMAL,22:38:58 | Temp: 25.84 | Current: 0.18 | Status: NORMAL
22:39:00,26.12,0.48,NORMAL,22:39:00 | Temp: 26.12 | Current: 0.48 | Status: NORMAL
22:39:02,27.68,0.32,NORMAL,22:39:02 | Temp: 27.68 | Current: 0.32 | Status: NORMAL
22:39:04,28.5,0.12,NORMAL,22:39:04 | Temp: 28.50 | Current: 0.12 | Status: NORMAL
22:39:06,34.54,0.2,NORMAL,22:39:06 | Temp: 34.54 | Current: 0.20 | Status: NORMAL
22:39:08,31.96,0.48,NORMAL,22:39:08 | Temp: 31.96 | Current: 0.48 | Status: NORMAL
22:39:10,27.74,0.51,NORMAL,22:39:10 | Temp: 27.74 | Current: 0.51 | Status: NORMAL
22:39:12,35.34,0.14,NORMAL,22:39:12 | Temp: 35.34 | Current: 0.14 | Status: NORMAL
22:39:14,25.03,0.5,NORMAL,22:39:14 | Temp: 25.03 | Current: 0.50 | Status: NORMAL
22:39:16,26.24,2.02,HIGH,22:39:16 | Temp: 26.24 | Current: 2.02 | Status: HIGH
22:39:18,27.41,0.53,NORMAL,22:39:18 | Temp: 27.41 | Current: 0.53 | Status: NORMAL
22:39:20,30.5,0.83,NORMAL,22:39:20 | Temp: 30.50 | Current: 0.83 | Status: NORMAL
22:39:22,32.7,0.19,NORMAL,22:39:22 | Temp: 32.70 | Current: 0.19 | Status: NORMAL
22:39:24,30.32,0.09,NORMAL,22:39:24 | Temp: 30.32 | Current: 0.09 | Status: NORMAL
22:39:26,28.37,0.3,NORMAL,22:39:26 | Temp: 28.37 | Current: 0.30 | Status: NORMAL
22:39:28,36.04,1.56,LOW,22:39:28 | Temp: 36.04 | Current: 1.56 | Status: LOW
22:39:30,35.55,0.51,NORMAL,22:39:30 | Temp: 35.55 | Current: 0.51 | Status: NORMAL
22:39:32,30.21,2.97,HIGH,22:39:32 | Temp: 30.21 | Current: 2.97 | Status: HIGH
22:39:34,32.8,3.4,HIGH,22:39:34 | Temp: 32.80 | Current: 3.40 | Status: HIGH
22:39:36,38.17,3.19,HIGH,22:39:36 | Temp: 38.17 | Current: 3.19 | Status: HIGH
22:39:38,28.47,1.53,LOW,22:39:38 | Temp: 28.47 | Current: 1.53 | Status: LOW
22:39:40,28.25,0.02,NORMAL,22:39:40 | Temp: 28.25 | Current: 0.02 | Status: NORMAL
22:39:42,26.64,0.44,NORMAL,22:39:42 | Temp: 26.64 | Current: 0.44 | Status: NORMAL
22:39:44,36.37,0.62,NORMAL,22:39:44 | Temp: 36.37 | Current: 0.62 | Status: NORMAL
22:39:46,30.33,0.42,NORMAL,22:39:46 | Temp: 30.33 | Current: 0.42 | Status: NORMAL
22:39:48,31.13,0.87,NORMAL,22:39:48 | Temp: 31.13 | Current: 0.87 | Status: NORMAL
22:39:50,38.17,1.62,LOW,22:39:50 | Temp: 38.17 | Current: 1.62 | Status: LOW
22:39:52,33.83,2.93,HIGH,22:39:52 | Temp: 33.83 | Current: 2.93 | Status: HIGH
22:39:54,34.66,1.63,LOW,22:39:54 | Temp: 34.66 | Current: 1.63 | Status: LOW
22:39:56,32.2,0.16,NORMAL,22:39:56 | Temp: 32.20 | Current: 0.16 | Status: NORMAL
22:39:58,35.76,0.78,NORMAL,22:39:58 | Temp: 35.76 | Current: 0.78 | Status: NORMAL
22:40:00,33.37,1.54,LOW,22:40:00 | Temp: 33.37 | Current: 1.54 | Status: LOW
22:40:02,32.39,0.67,NORMAL,22:40:02 | Temp: 32.39 | Current: 0.67 | Status: NORMAL
22:40:04,37.35,0.02,NORMAL,22:40:04 | Temp: 37.35 | Current: 0.02 | Status: NORMAL
22:40:06,30.98,2.62,HIGH,22:40:06 | Temp: 30.98 | Current: 2.62 | Status: HIGH
22:40:08,29.36,0.66,NORMAL,22:40:08 | Temp: 29.36 | Current: 0.66 | Status: NORMAL
22:40:10,32.67,1.22,LOW,22:40:10 | Temp: 32.67 | Current: 1.22 | Status: LOW
22:40:12,33.55,0.89,NORMAL,22:40:12 | Temp: 33.55 | Current: 0.89 | Status: NORMAL
22:40:14,33.35,2.67,HIGH,22:40:14 | Temp: 33.35 | Current: 2.67 | Status: HIGH
22:40:16,31.22,0.42,NORMAL,22:40:16 | Temp: 31.22 | Current: 0.42 | Status: NORMAL
22:40:18,27.49,2.66,HIGH,22:40:18 | Temp: 27.49 | Current: 2.66 | Status: HIGH
22:40:20,28.4,0.8,NORMAL,22:40:20 | Temp: 28.40 | Current: 0.80 | Status: NORMAL
22:40:22,24.61,1.64,LOW,22:40:22 | Temp: 24.61 | Current: 1.64 | Status: LOW
22:40:24,36.78,0.79,NORMAL,22:40:24 | Temp: 36.78 | Current: 0.79 | Status: NORMAL
22:40:26,33.2,0.72,NORMAL,22:40:26 | Temp: 33.20 | Current: 0.72 | Status: NORMAL
22:40:28,35.65,0.69,NORMAL,22:40:28 | Temp: 35.65 | Current: 0.69 | Status: NORMAL
22:40:30,32.04,1.87,LOW,22:40:30 | Temp: 32.04 | Current: 1.87 | Status: LOW
22:40:32,33.6,0.5,NORMAL,22:40:32 | Temp: 33.60 | Current: 0.50 | Status: NORMAL
22:40:34,26.86,3.08,HIGH,22:40:34 | Temp: 26.86 | Current: 3.08 | Status: HIGH
22:40:36,36.09,0.46,NORMAL,22:40:36 | Temp: 36.09 | Current: 0.46 | Status: NORMAL
22:40:38,37.67,1.13,LOW,22:40:38 | Temp: 37.67 | Current: 1.13 | Status: LOW
22:40:40,30.13,0.15,NORMAL,22:40:40 | Temp: 30.13 | Current: 0.15 | Status: NORMAL
22:40:42,34.95,1.25,LOW,22:40:42 | Temp: 34.95 | Current: 1.25 | Status: LOW
22:40:44,27.66,0.27,NORMAL,22:40:44 | Temp: 27.66 | Current: 0.27 | Status: NORMAL
22:40:46,26.1,1.64,LOW,22:40:46 | Temp: 26.10 | Current: 1.64 | Status: LOW
22:40:48,36.62,1.38,LOW,22:40:48 | Temp: 36.62 | Current: 1.38 | Status: LOW
22:40:50,37.64,2.4,HIGH,22:40:50 | Temp: 37.64 | Current: 2.40 | Status: HIGH
22:40:52,36.39,0.55,NORMAL,22:40:52 | Temp: 36.39 | Current: 0.55 | Status: NORMAL
22:40:54,34.7,0.63,NORMAL,22:40:54 | Temp: 34.70 | Current: 0.63 | Status: NORMAL
22:40:56,37.53,2.3,HIGH,22:40:56 | Temp: 37.53 | Current: 2.30 | Status: HIGH
22:40:58,32.63,2.32,HIGH,22:40:58 | Temp: 32.63 | Current: 2.32 | Status: HIGH
22:41:00,25.22,1.36,LOW,22:41:00 | Temp: 25.22 | Current: 1.36 | Status: LOW
